Id,SalePrice
416,160542.0625
417,172046.25
418,180998.15625
419,170871.75
420,177021.90625
421,182432.796875
422,185873.21875
423,269617.75
424,166344.21875
425,279873.15625
426,159578.265625
427,177831.75
428,169623.09375
429,133735.609375
430,171313.578125
431,224499.359375
432,188501.921875
433,151847.546875
434,267671.375
435,133014.5625
436,172572.8125
437,132197
438,132861.6875
439,216615.265625
440,148415.390625
441,161574.5625
442,203998.453125
443,183858.234375
444,262139.34375
445,211167.0625
446,229244
447,134211.703125
448,216067.21875
449,156630.890625
450,127890.578125
451,168358.546875
452,132698.046875
453,153229.734375
454,164180.046875
455,147783.1875
456,150733.171875
457,135704.84375
458,198681.265625
459,271549.6875
460,142840.96875
461,172343.65625
462,107201.203125
463,196556.65625
464,142504.65625
465,139730.859375
466,172280.6875
467,143794.84375
468,156875.09375
469,132856.28125
470,131403.046875
471,138530.8125
472,218673.609375
473,190225.859375
474,144441.359375
475,236328.109375
476,190013.59375
477,176435.171875
478,156369.078125
479,224330.1875
480,153693.3125
481,166054.28125
482,166402.71875
483,150047.28125
484,142099.765625
485,146355.140625
486,211196.953125
487,116467.2734375
488,175714.015625
489,166475.484375
490,146876.171875
491,179079.09375
492,175267.75
493,244372
494,168100.0625
495,215160.609375
496,100459.671875
497,179188.625
498,205392.9375
499,153792.0625
500,180196.078125
501,163649.734375
502,186270.09375
503,161078.265625
504,168472.015625
505,175333.65625
506,159411.84375
507,159332.984375
508,175348.453125
509,221513.25
510,151291.375
511,238561.40625
512,169822.21875
513,217547.859375
514,157301.890625
515,168453.328125
516,171677.046875
517,162387.46875
518,190662.796875
519,154320.140625
520,135514.234375
521,192775.796875
522,219800.28125
523,191019.203125
524,198576.890625
525,171987.265625
526,226635.546875
527,144697.34375
528,216560.03125
529,98050.2421875
530,140444.28125
531,143093.921875
532,284245.84375
533,124026.0078125
534,246545.890625
535,135318.109375
536,213542.3125
537,163182.71875
538,165779.828125
539,171827.359375
540,145258.140625
541,259660.15625
542,182996.609375
543,201150.75
544,211342.359375
545,141199.890625
546,143790.359375
547,180883
548,240279.40625
549,147236.453125
550,150580.671875
551,143350.578125
552,296547.625
553,105189.0390625
554,154329.75
555,167469.859375
556,163489.421875
557,182410.8125
558,171795.234375
559,130219.640625
560,177481
561,217958.59375
562,131834.171875
563,215680.84375
564,95449.828125
565,200113.109375
566,158346.71875
567,160319.9375
568,160624.796875
569,143287.9375
570,143634.0625
571,154947.734375
572,227878.171875
573,166724.59375
574,145053.671875
575,145865.21875
576,178358.046875
577,142645.4375
578,160320.609375
579,172669.96875
580,212814.34375
581,179607.5625
582,178532.03125
583,228727.109375
584,154396.1875
585,164959.28125
586,175313.546875
587,292888.71875
588,238378.21875
589,202312.21875
590,125928.5390625
591,88207.4375
592,194249.484375
593,180619.0625
594,91466.6015625
595,178807.21875
596,151124.03125
597,202662.109375
598,144270.1875
599,162468.96875
600,102329.6875
601,170366.390625
602,139127.9375
603,282221.28125
604,126268.203125
605,153712.75
606,141069.234375
607,191719.046875
608,211745.53125
609,139432.875
610,138704.515625
611,180545.953125
612,188502.453125
613,146465.234375
614,209250.234375
615,177336.15625
616,174863.671875
617,168397.5625
618,174590.71875
619,159687.046875
620,159023.171875
621,140580.078125
622,140535.171875
623,128061.6328125
624,113552.0234375
625,246165.9375
626,160620.84375
627,158001.6875
628,129818.484375
629,164519.484375
630,137151.515625
631,189145.234375
632,223756.890625
633,206511.171875
634,162922.40625
635,175136.109375
636,191507.09375
637,228332.234375
638,237679.359375
639,175203.21875
640,149378.125
641,173158.625
642,221018.6875
643,189020.734375
644,134797.875
645,180585.265625
646,169061.59375
647,148794.875
648,185536.859375
649,183497.703125
650,174791.03125
651,124855.703125
652,178593.25
653,148451.390625
654,162824.3125
655,164276.46875
656,205467.890625
657,139906.96875
658,181987.4375
659,220904.1875
660,168664.109375
661,164732.046875
662,161707.59375
663,181231.953125
664,193742.59375
665,116321.6796875
666,154117.53125
667,138108.875
668,141797.5
669,165533.390625
670,165248.53125
671,142588.453125
672,127202.9453125
673,159389.859375
674,215682.015625
675,106248.28125
676,183036.75
677,216056.109375
678,206641.5625
679,209369.1875
680,170784.875
681,185746.265625
682,134915
683,96599.7890625
684,126318.1328125
685,189455.203125
686,182530.5
687,176545.046875
688,209364.21875
689,110220.3125
690,194008.78125
691,149481.140625
692,170168.625
693,151474.109375
694,209070.8125
695,156947.578125
696,234965.96875
697,138469.53125
698,159638.390625
699,152023.75
700,119183.9765625
701,219368.296875
702,167722.921875
703,289355.59375
704,245422.3125
705,153050.796875
706,191807.109375
707,172423.875
708,205579.90625
709,174672.578125
710,224987.390625
711,189094.375
712,148154.96875
713,221828.109375
714,219228.6875
715,122192.6171875
716,222557.578125
717,203608.390625
718,145173.59375
719,132174.171875
720,138162.328125
721,150064.375
722,176828.40625
723,123221.8828125
724,134862.96875
725,179557.5
726,128211.0546875
727,171638.390625
728,146047.703125
729,184111.0625
730,193764.9375
731,190977.9375
732,201479.59375
733,160286.96875
734,225196.3125
735,173977.1875
736,196174.6875
737,142571.453125
738,137413.078125
739,131448.890625
740,180581.546875
741,169321.46875
742,172884.25
743,190200.765625
744,216529.5625
745,128483.3828125
746,175483.625
747,141874.609375
748,152143.453125
749,195561.296875
750,172848.875
751,201310.1875
752,240040.453125
753,185437.125
754,172121.8125
755,184696.65625
756,138737.75
757,172183.859375
758,184118.515625
759,195905.796875
760,162262.96875
761,187632.46875
762,102109.6328125
763,135151.84375
764,173706.0625
765,129713.609375
766,170067.21875
767,184476.5
768,167949.953125
769,265932
770,137924.390625
771,226839.09375
772,211716.46875
773,117181.8046875
774,147577.0625
775,167933.59375
776,183981.75
777,147549.765625
778,153341.09375
779,235948.984375
780,136126.609375
781,167060.640625
782,120108.3359375
783,146926.328125
784,205775.640625
785,159356.203125
786,209397.4375
787,272178.125
788,175343.828125
789,162844.765625
790,188712.15625
791,255159.984375
792,189098.578125
793,138073.6875
794,168851.0625
795,231592.921875
796,197412.140625
797,152937.921875
798,147755.046875
799,104066.0078125
800,177836.828125
801,148852.953125
802,219970.84375
803,103092
804,176758.3125
805,197063.09375
806,141481.75
807,180156.875
808,221898.046875
809,192856.25
810,107128.78125
811,194243.953125
812,134931.953125
813,179950.046875
814,152097.890625
815,175804.734375
816,143724.828125
817,158373.484375
818,200460.078125
819,124542.46875
820,162673.6875
821,298363.90625
822,133916.34375
823,157861.96875
824,187369.328125
825,177284.75
826,224366.03125
827,170431.734375
828,179829.0625
829,136110.953125
830,177794.171875
831,214288.09375
832,220238.328125
833,273808.84375
834,125512.5703125
835,233433.5625
836,149596.28125
837,188453.46875
838,156725.53125
839,192185.921875
840,197973.171875
841,284116.59375
842,178299.296875
843,136513.921875
844,170792.96875
845,154058.578125
846,245668.859375
847,123773.2734375
848,194334.328125
849,209101.078125
850,150369.75
851,209440.4375
852,249840.921875
853,183351.84375
854,162907.5625
855,256430.46875
856,275067.15625
857,206745.46875
858,142281.375
859,208782.328125
860,236868.234375
861,130667.0625
862,231528.65625
863,149159.953125
864,203013.203125
865,174201.28125
866,189368.25
867,199869.90625
868,126184.5859375
869,144271.765625
870,162019.71875
871,182303.609375
872,156594.921875
873,265797.625
874,205388.765625
875,194152
876,173388.03125
877,127418.4453125
878,173236.453125
879,138296.96875
880,148828.453125
881,147253.171875
882,186696.9375
883,233118.6875
884,132115.703125
885,130152.7109375
886,164680.640625
887,116124.28125
888,184796.671875
889,173990.171875
890,164900.015625
891,176230.0625
892,252800.828125
893,176720.25
894,163804.96875
895,227732.046875
896,176892.234375
897,223351.90625
898,172616.59375
899,121427.1484375
900,150737.1875
901,140531.859375
902,115647.15625
903,219453.109375
904,236344.71875
905,207353.140625
906,254437.65625
907,133986.796875
908,232048.125
909,141700.046875
910,149910.890625
911,150779.96875
912,135002.09375
913,262576
914,134620.578125
915,144444.15625
916,247592.578125
917,184222.65625
918,143430.4375
919,194550.28125
920,142175.25
921,212565.78125
922,169985.078125
923,198078.3125
924,171420.75
925,182452.234375
926,148936.390625
927,171411.734375
928,141370.15625
929,166790.25
930,175072.25
931,158380.78125
932,231045.890625
933,176455.515625
934,222132.453125
935,237833.78125
936,166163.890625
937,159204.21875
938,141157.46875
939,253227.640625
940,190229.484375
941,162795.765625
942,185847.265625
943,138410.265625
944,176328.078125
945,153759.28125
946,233174.921875
947,160461.15625
948,240401.078125
949,202650.796875
950,131408.546875
951,107687.421875
952,129762.6171875
953,243090.625
954,200002.109375
955,125980.8359375
956,177706.8125
957,134311.171875
958,238187.59375
959,260618.609375
960,147356.6875
961,142591.609375
962,118150.8984375
963,205093.96875
964,300932.25
965,197923.4375
966,133036.21875
967,168007.453125
968,154280.59375
969,182469.015625
970,152866.140625
971,187766.78125
972,197803.046875
973,173627.0625
974,232558.59375
975,171023.703125
976,145400.109375
977,159322.953125
978,112992.3359375
979,242910.421875
980,160788.859375
981,167187.265625
982,153462.671875
983,121652.390625
984,147502.09375
985,147591.453125
986,193057.5
987,102484.5703125
988,106876.9609375
989,178710.09375
990,124589.3984375
991,219769.328125
992,204338.5625
993,201636.125
994,107836.09375
995,222034.09375
996,168411.5625
997,174340.515625
998,147388.765625
999,182257.515625
1000,135935.78125
1001,191775.84375
1002,149839.484375
1003,113990.9765625
1004,118395.5078125
1005,217638.125
1006,162557.375
1007,141748.5
1008,101963.6953125
1009,243121.90625
1010,157187.859375
1011,184737.5625
1012,177901.296875
1013,142129.578125
1014,155120.953125
1015,131921.03125
1016,201210.5625
1017,192721.078125
1018,198549.609375
1019,198328.578125
1020,183474.09375
1021,202092.53125
1022,203365.296875
1023,158832.234375
1024,161028.046875
1025,208107.9375
1026,155523.515625
1027,126374.4921875
1028,154258.8125
1029,143349.796875
1030,170665.703125
1031,123091.390625
1032,149196.359375
1033,173632.84375
1034,135409.1875
1035,164825.8125
1036,149452.875
1037,110866.75
1038,161142.0625
1039,180116.046875
1040,195136.796875
1041,257840.203125
1042,149376.296875
1043,124197.4296875
1044,188384.671875
1045,220833.546875
1046,163499.984375
1047,150505.84375
1048,169990.625
1049,141827.4375
1050,157634.140625
1051,238313.140625
1052,197915.6875
1053,189156.953125
1054,197229.828125
1055,149105.46875
1056,182132
1057,174971.765625
1058,109089.09375
1059,155255.921875
1060,135472.671875
1061,187676.890625
1062,167767.125
1063,146479.46875
1064,161996.0625
1065,262903.375
1066,192703.59375
1067,112950.3046875
1068,161640.28125
1069,247754.6875
1070,165961.359375
1071,218921.015625
1072,267584.96875
1073,205569.734375
1074,289037.90625
1075,142449.328125
1076,212221.71875
1077,145759.25
1078,201547.984375
1079,236101.234375
1080,154376.328125
1081,167851.15625
1082,129366.3828125
1083,142871.21875
1084,260843.59375
1085,145235.9375
1086,147422.21875
1087,198281.765625
1088,160309.828125
1089,247484.796875
1090,231864.21875
1091,179367.3125
1092,182078.796875
1093,176519.90625
1094,187779.515625
1095,154775.453125
1096,175530.765625
1097,114609.8203125
1098,220955.328125
1099,224964.1875
1100,166214.265625
1101,186639.625
1102,175801.8125
1103,170063.28125
1104,206484.90625
1105,160297.390625
1106,157168.59375
1107,131743.90625
1108,122185.6953125
1109,163250.359375
1110,152391.046875
1111,172273.84375
1112,134362.90625
1113,130674.5859375
1114,127225.375
1115,157693.25
1116,189735.25
1117,142570.578125
1118,169529.890625
1119,155991.5
1120,169911.34375
1121,175811.84375
1122,167353.96875
1123,138111.234375
1124,124330.8359375
1125,172175.25
1126,199427.546875
1127,161717.890625
1128,166846.6875
1129,160953.3125
1130,162645.328125
1131,211783.734375
1132,170561.890625
1133,222479.296875
1134,217474.5
1135,144189.203125
1136,128317.359375
1137,145902.0625
1138,181917.78125
1139,172405.78125
1140,123097.1796875
1141,146930.46875
1142,258831.734375
1143,164755.84375
1144,116554.046875
1145,118994.09375
1146,156877.625
1147,305871.71875
1148,171514.546875
1149,139293.71875
1150,163555.578125
1151,118650.140625
1152,140282.59375
1153,163361.890625
1154,160986.390625
1155,193160.390625
1156,246402.0625
1157,173912.5625
1158,147094.96875
1159,153595
1160,130322.0234375
1161,108274.828125
1162,143150.703125
1163,130794.6796875
1164,148327.515625
1165,105133.3828125
1166,156059.796875
1167,150466.46875
1168,159011.234375
1169,174721.53125
1170,148649.953125
1171,175541.28125
1172,153702.53125
1173,142836.40625
1174,198638.0625
1175,124497.3203125
1176,154619.078125
1177,170865.015625
1178,181726.46875
1179,248582.265625
1180,190075.875
1181,130508.484375
1182,174571.109375
1183,223728.84375
1184,154263.625
1185,197526.125
1186,130100.953125
1187,242302.375
1188,260478.9375
1189,250565.5625
1190,128667.3359375
1191,176732.3125
1192,235210.421875
1193,149312.078125
1194,164744.890625
1195,205253.34375
1196,214633.203125
1197,171109.078125
1198,156247.375
1199,200203.578125
1200,127321.8203125
1201,188087.484375
1202,110792.4375
1203,247884.390625
1204,179233.25
1205,131533.546875
1206,131412.796875
1207,146160.9375
1208,140483.515625
1209,195961.953125
1210,144779.375
1211,112092.296875
1212,254811.90625
1213,177950.390625
1214,161984.515625
1215,205251.453125
1216,148550.109375
1217,217842
1218,164801.265625
1219,149803.4375
1220,134275.703125
1221,139766.40625
1222,142988.515625
1223,136629.5
1224,114513.5703125
1225,178656.828125
1226,179518.9375
1227,218842.59375
1228,205534.4375
1229,201613.359375
1230,176708.28125
1231,190568.515625
1232,195575.046875
1233,169867
1234,220411.875
1235,195073.453125
1236,148732.703125
1237,199843.375
1238,148812.84375
1239,201414.625
1240,220723.453125
1241,256212.046875
1242,192608.359375
1243,184450.015625
1244,167434.6875
1245,168360.140625
1246,240478.40625
1247,139060.046875
1248,211676.34375
1249,247735.96875
1250,111155.265625
1251,187225.625
1252,164467.8125
1253,143813.0625
1254,99493.1328125
1255,149071.40625
1256,192949.546875
1257,183969.84375
1258,196029.25
1259,137847.140625
1260,201823.109375
1261,214044.515625
1262,272952.15625
1263,206435.28125
1264,117626.2421875
1265,131643.96875
1266,250793.65625
1267,179952.390625
1268,177131.953125
1269,256981.75
1270,196967.6875
1271,147510.984375
1272,186396.765625
1273,191912.53125
1274,221784.5
1275,284199.78125
1276,217923.625
1277,241680.796875
1278,173017.9375
1279,280369.34375
1280,193899.34375
1281,130901.125
1282,187749.5
1283,171282.53125
1284,161948.4375
1285,158474.90625
1286,176917.5625
1287,175841.5
1288,172165.453125
1289,220352.171875
1290,154882.265625
1291,166066.609375
1292,185315.078125
1293,169842.984375
1294,175409.765625
1295,154410.296875
1296,173025.46875
1297,185234.625
1298,187395.609375
1299,187064.328125
1300,130089.0390625
1301,164877.828125
1302,148533.125
1303,245286.28125
1304,146521.171875
1305,176991.109375
1306,196953.90625
1307,224101.78125
1308,214818.5625
1309,178358.015625
1310,184580.078125
1311,162097.875
1312,156735.84375
1313,174636.40625
1314,156936.609375
1315,146864.03125
1316,230269.21875
1317,190668.625
1318,115832.6328125
1319,170332.203125
1320,121162.875
1321,139068.609375
1322,170910.234375
1323,195820.515625
1324,182216.359375
1325,154443.078125
1326,133258.15625
1327,100846.65625
1328,156483.203125
1329,161458.828125
1330,100580.390625
1331,173125.453125
1332,166419.296875
1333,194828.0625
1334,168648.453125
1335,159100.265625
1336,158882.21875
1337,202009.71875
1338,211385.125
1339,139175.953125
1340,153317.421875
1341,242592.25
1342,155585.828125
1343,162690.890625
1344,244856.453125
1345,138484.796875
1346,148492.328125
1347,122603.140625
1348,134113.578125
1349,165059.65625
1350,142047.4375
1351,179826.296875
1352,163326.015625
1353,195943.8125
1354,137180.484375
1355,146646.484375
1356,202882.6875
1357,194220.421875
1358,156671.65625
1359,137157.828125
1360,138898.765625
1361,194424.3125
1362,141607.03125
1363,128893.9296875
1364,160358.28125
1365,177027.859375
1366,183435.96875
1367,194947.828125
1368,148396.953125
1369,182538.09375
1370,216054.203125
1371,173742.140625
1372,204518.6875
1373,197046.1875
1374,164149.078125
1375,168743.21875
1376,189953.171875
1377,157003.546875
1378,186172.90625
1379,183817.96875
1380,143729.0625
1381,139289.921875
1382,135679.28125
1383,210389.28125
1384,137080.046875
1385,148789.359375
1386,154310.453125
1387,163766.375
1388,133029.34375
1389,190892.84375
1390,169882.828125
1391,157471.75
1392,153782.609375
1393,139043.359375
1394,144959.4375
1395,171245.125
1396,152409.53125
1397,171374.546875
1398,167687.828125
1399,135604.90625
1400,169158.28125
1401,138243.078125
1402,209707.890625
1403,164390.59375
1404,279517.8125
1405,213615.109375
1406,140041.53125
1407,152034.578125
1408,179197.4375
1409,212028.265625
1410,131677.671875
1411,119416.1171875
1412,122100.3671875
1413,212447.109375
1414,177207
1415,197040.296875
1416,193361.625
1417,138518.03125
1418,122818.546875
1419,165608.6875
1420,149672.078125
1421,155349.40625
1422,185037.25
1423,166013.8125
1424,141497.015625
1425,241409.25
1426,138452.40625
1427,239851.234375
1428,147421.8125
1429,182069.46875
1430,166446.96875
1431,135317.71875
1432,148585.1875
1433,142545.203125
1434,175740.578125
1435,167408
1436,162982.4375
1437,227375.234375
1438,202695.28125
1439,209566.71875
1440,196537.3125
1441,108416.015625
1442,242303.328125
1443,122844.4609375
1444,221586.265625
1445,193487.421875
1446,191727.28125
1447,170089.03125
1448,178626.546875
1449,199927.1875
1450,197907.75
1451,170745
1452,160855.171875
1453,154685.84375
1454,104079.640625
1455,176035.828125
1456,148639.703125
1457,113680.203125
1458,128922.515625
1459,160142.859375
1460,159973.828125
1461,160448.671875
1462,170072
1463,143904.546875
1464,224660.625
1465,155584.125
1466,168842.03125
1467,145941
1468,157762.375
1469,103557.359375
1470,164658.609375
1471,133860.671875
1472,145600.59375
1473,204250.921875
1474,129694.5703125
1475,163695.875
1476,230111.484375
1477,152482.78125
1478,141527.546875
1479,142011.859375
1480,156429.359375
1481,199759.765625
1482,149862.875
1483,165273.625
1484,136252.625
1485,129716.640625
1486,149518.859375
1487,144340.015625
1488,206461.0625
1489,149733.234375
1490,162973.09375
1491,124335.1796875
1492,169513.578125
1493,185594.71875
1494,200960.671875
1495,202099.171875
1496,160058.46875
1497,115736.078125
1498,125484.171875
1499,167407.703125
1500,145707.75
1501,154684.21875
1502,137087.8125
1503,207476.28125
1504,164788.15625
1505,165780.25
1506,255681.109375
1507,153672.03125
1508,199218.28125
1509,149501.265625
1510,184039.5
1511,202206.203125
1512,205179.390625
1513,164062.375
1514,269233.625
1515,130903.1640625
1516,153176.265625
1517,176838.875
1518,131372.609375
1519,159713.71875
1520,168452.15625
1521,103655.8125
1522,276431.40625
1523,161279.671875
1524,207099.625
1525,140639.140625
1526,214921.078125
1527,159226.890625
1528,171885.875
1529,155198.359375
1530,196148.40625
1531,157648.875
1532,200141.859375
1533,112385.28125
1534,155085.234375
1535,160074.140625
1536,286300.71875
1537,166109.390625
1538,176507.109375
1539,118743.0625
1540,159418.046875
1541,128541.6015625
1542,185533.796875
1543,176724.46875
1544,267344.71875
1545,199691.3125
1546,176057.484375
1547,191988
1548,211340.578125
1549,163256.640625
1550,238953.84375
1551,186234.15625
1552,130986.8203125
1553,155394.84375
1554,151287.953125
1555,154093.09375
1556,150389.515625
1557,280689.46875
1558,167960.0625
1559,353874.09375
1560,188191.859375
1561,152951.15625
1562,164357.625
1563,117381.53125
1564,177590.8125
1565,167822.390625
1566,192311.140625
1567,175149.296875
1568,111264.296875
1569,143117.296875
1570,170399.671875
1571,215628.96875
1572,193319.234375
1573,199336.53125
1574,205084.046875
1575,149783.1875
1576,174838.328125
1577,161577.015625
1578,162849.46875
1579,134432.484375
1580,167575.015625
1581,235739.765625
1582,233113.0625
1583,177405.984375
1584,168173.296875
1585,163259.59375
1586,185052.96875
1587,98535.3203125
1588,236319.6875
1589,205930
1590,195148.53125
1591,150835.734375
1592,203572.390625
1593,153936.796875
1594,187741.359375
1595,141912.296875
1596,107278.046875
1597,123860.46875
1598,160009.328125
1599,205714.578125
1600,153050.109375
1601,299541.96875
1602,160260.890625
1603,180781.640625
1604,130538.453125
1605,237836.640625
1606,145780.140625
1607,142236.265625
1608,160731.046875
1609,201915.875
1610,202362.6875
1611,146247.25
1612,246928.890625
1613,126852.609375
1614,105469.75
1615,204251.015625
1616,206866.921875
1617,170788.21875
1618,188276.203125
1619,165091.25
1620,189510.40625
1621,175913.890625
1622,170461.890625
1623,113172.9296875
1624,164187.109375
1625,173843.625
1626,266445.0625
1627,158296.671875
1628,157619.359375
1629,146106.3125
1630,197910.09375
1631,171263.96875
1632,185354.921875
1633,150239.53125
1634,147581.171875
1635,204351.53125
1636,178938.5
1637,267969.40625
1638,175549.765625
1639,179773.25
1640,144074.546875
1641,160304.296875
1642,176365.40625
1643,188930.390625
1644,159731.9375
1645,143521.53125
1646,136707.015625
1647,112545.3515625
1648,243895.578125
1649,144450.9375
1650,171371.90625
1651,150661.5625
1652,183614.359375
1653,198115.8125
1654,138461.4375
1655,148926.90625
1656,233797.515625
1657,220338.3125
1658,220291.859375
1659,142909.203125
1660,183439.453125
1661,214530.03125
1662,243360.640625
1663,145957.75
1664,137640.96875
1665,174812.296875
1666,116184.1875
1667,230639.203125
1668,128807.5546875
1669,164298.578125
1670,206772.859375
1671,187430.96875
1672,255262.390625
1673,161165.375
1674,176951.921875
1675,150991.3125
1676,307793.34375
1677,126289.1015625
1678,133523.265625
1679,144314.46875
1680,147984.703125
1681,126985.21875
